type,timestamp,denom,amount,from_address,to_address,tx_hash
/cosmos.bank.v1beta1.MsgSend,2022-05-09 17:41:00,usd,50000000.000000000000,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,terra12zwy9up698q4kdwdsavzkdswe6tr5t94tr8sg7,86883A0979C8F72D01EDFA8DD257B79E94B62B062A0266F49E8E2E7F00271A30
/cosmos.bank.v1beta1.MsgSend,2022-05-10 03:28:25,usd,50000000.000000000000,terra1mr8j3d3gc56l97nstl2w5q9p4hehrfr82hy8yu,terra189rgutrsul7dm47u5h4y7hsraxnr9q4dk2fhjs,A4A1EB991663F12295A787E8B6376BAA0EA76E151B07ABB96FAFD310E183EE77
/cosmos.bank.v1beta1.MsgSend,2022-05-11 03:48:14,usd,50000000.000000000000,terra1chq5ps8yya004gsw4xz62pd4psr5hafe7kdt6d,terra1rvxcszyfecrt2v3a7md8p30hvu39kj6xf48w9e,B24AEFBF6A4CCD97182EFB019A1A43D36B3C4947FAA600DAF0A53F49961D1A51
/cosmos.bank.v1beta1.MsgSend,2022-05-11 13:35:00,usd,50000000.000000000000,terra1590axydgjqv7wzt0l3zd2c8l4947pq42f8vatj,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,6A239C7C4E721E3F291BCC9DD3782FF6C2A7F0230B4911EAFF475A7CF72CEAA5
/cosmos.bank.v1beta1.MsgSend,2022-05-11 08:40:12,usd,50000000.000000000000,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,terra1hz0q2qgsgetaqwxds95angslxfyvkpzcfr4j9z,7176977C044664564E50265E3E4BC476F0E8501B2E87DC37B3581E561E8B26E8
/cosmos.bank.v1beta1.MsgSend,2022-05-10 00:24:49,usd,49999999.954075000000,terra12zwy9up698q4kdwdsavzkdswe6tr5t94tr8sg7,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,AFFFAC1F4A947B8714DBC7FE032FBE5669D9CFF08215395C975A106721518889
/cosmos.bank.v1beta1.MsgSend,2022-05-11 18:50:21,usd,49884943.415920000000,terra1kd2y8h8pwkzgn8qtfaqlcu2zsnqc542vqnz8dz,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,24836A6EED9D1107683CD98661ABB61928FE6136201CA2F081F4837D7FAD18C7
/cosmos.bank.v1beta1.MsgSend,2022-05-11 13:56:00,usd,48052045.000000000000,terra12vpcuem4tkujwt999guhx5y2laxe39023n97wj,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,7E082A70CB29D1B34679DE392549B1380C39BCFA749243175A950FEAE0894C24
/cosmos.bank.v1beta1.MsgSend,2022-05-11 06:20:13,usd,41097106.272331000000,terra14l46jrdgdhaw4cejukx50ndp0hss95ekt2kfmw,terra1rvxcszyfecrt2v3a7md8p30hvu39kj6xf48w9e,61144045E8DA85DA48E5CAF7593A8E83DCBB1FD39219D3A29A7B2D146E2CE0CB
/cosmos.bank.v1beta1.MsgSend,2022-05-11 12:29:48,usd,40683342.000000000000,terra1590axydgjqv7wzt0l3zd2c8l4947pq42f8vatj,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,1BFFA1E47A98BE29695D415DFE135F9842B1359A1EA092BCFD97A027CC8BC9AD
/cosmos.bank.v1beta1.MsgSend,2022-05-10 01:59:07,usd,40337953.051570000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,EC79D247290A1004AF4D8AFE09B42CD3084901E21B2C212C94052F2CCC1A276C
/cosmos.bank.v1beta1.MsgSend,2022-05-09 12:16:00,usd,40014649.363983000000,terra1hw30ue4pdtd45ez0zeemy90zdl33cs4l3sje69,terra13yxhrk08qvdf5zdc9ss5mwsg5sf7zva9xrgwgc,9E8651D2BABC6BAD51C9343D9134BE607381A814687D9002EA7B999C4867FD51
/cosmos.bank.v1beta1.MsgSend,2022-05-11 07:05:30,usd,40000000.000000000000,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,terra1hz0q2qgsgetaqwxds95angslxfyvkpzcfr4j9z,941DE4BBBE660D6ABC52E3C4CD2992440FD7CD9EA8F1C5BEACC427F57B0F1961
/cosmos.bank.v1beta1.MsgSend,2022-05-10 18:15:04,usd,40000000.000000000000,terra1chq5ps8yya004gsw4xz62pd4psr5hafe7kdt6d,terra13yxhrk08qvdf5zdc9ss5mwsg5sf7zva9xrgwgc,94FC26E1E82F33F3C85A4CE442A3030D3D57D627709B087AF83E9101C8A890CA
/cosmos.bank.v1beta1.MsgSend,2022-05-10 14:31:04,usd,40000000.000000000000,terra14tlthgtg6ep6xnqptyg8dp3gcq4jxvgqmskwkd,terra19prvtg0g32x6044xw87nj2xpslgynads5qqqqq,6DAD9CA1A2A3F3F72876449C4548602B8B5D560F5AFF67EEE66CC6BAA8C99BAF
/cosmos.bank.v1beta1.MsgSend,2022-05-11 07:05:30,usd,39000000.000000000000,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,terra1hz0q2qgsgetaqwxds95angslxfyvkpzcfr4j9z,E19F416136A0CD31C3707D69DBD7DE32C17DF07BAB800F56C4993E8F506C3E21
/cosmos.bank.v1beta1.MsgSend,2022-05-08 03:48:49,usd,38588341.432306000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,E571B69083B281DD0804931480BCFB417C8FD565DF357FB0856DD789FF23EB60
/cosmos.bank.v1beta1.MsgSend,2022-05-11 07:21:39,usd,38000000.000000000000,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,terra1hz0q2qgsgetaqwxds95angslxfyvkpzcfr4j9z,BB1844DABD934E1EA7CA5C16F33FC6822600C03AB87C1732E18DAA9F9DA3C758
/cosmos.bank.v1beta1.MsgSend,2022-05-10 10:19:00,usd,35547297.831254000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,E23F13E092261F390278DA19399BAC6572A29DEE1C2EF50A068AE4389DDE50F0
/cosmos.bank.v1beta1.MsgSend,2022-05-09 19:11:04,usd,35085537.676200000000,terra1jus3ldxzjx4d42vzzw7yj5nzu2ghm6yz8k4c2t,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,59112997DD401CD66B25805417E3CD9A3E9DB65B6576320652C722BC9F842E1A
/cosmos.bank.v1beta1.MsgSend,2022-05-11 15:32:17,usd,34917773.000000000000,terra1g04437ucceqvwyp3rzgezuz6qc5eldkcd9tgdz,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,BC2A3EE6B8ACFF5F778949197DF90D5D0F52543727F9BE783D32CA9E25066DBB
/cosmos.bank.v1beta1.MsgSend,2022-05-11 15:12:27,usd,34917771.696271000000,terra1d0z07rptw6zms8h8l8u0340mq8vg25hq0730e7,terra1g04437ucceqvwyp3rzgezuz6qc5eldkcd9tgdz,9C49D5AF6A53541F04C9EA0879BB1C3F50F2B03DBE418EDEB0373E3FC2EC0623
/cosmos.bank.v1beta1.MsgSend,2022-05-10 15:00:45,usd,34799967.423305000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1hhj92twle9x8rjkr3yffujexsy5ldexak5rglz,3320F79ECAE7C2C3A9EE88A6999F8D1AAB195C62363F6F5080B6969A624EDAA4
/cosmos.bank.v1beta1.MsgSend,2022-05-09 14:51:02,usd,34728912.902235000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,65B8AD88F0181541DEA31535B51DDD919208BA054ED1F96DCBF903F3104697A7
/cosmos.bank.v1beta1.MsgSend,2022-05-09 20:48:59,usd,33506896.104913000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,853F764B3728FBC49F14E129B9BEA10297EFBFC1BE26C86F7CB9B219256E5C38
/cosmos.bank.v1beta1.MsgSend,2022-05-10 22:20:41,usd,33345726.928267000000,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,terra1p0vl4s4gp46vy6dm352s2fgtw6hccypph7zc3u,D6456FE490E53DE78C48BEA2976A3A70DF9324CFB6763BB5D3DBDD19487631A6
/cosmos.bank.v1beta1.MsgSend,2022-05-11 08:20:34,usd,33332456.229171000000,terra14l46jrdgdhaw4cejukx50ndp0hss95ekt2kfmw,terra1rvxcszyfecrt2v3a7md8p30hvu39kj6xf48w9e,F77449C4C36967A72C6CA408B2DE08F61AA33D412D2204A18328356107F7DB10
/cosmos.bank.v1beta1.MsgSend,2022-05-10 11:28:58,usd,32949592.394315000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,1B0D62F6A5326BF48E57269289D32C6D2DF9D0FB59B35B73092C6E46B40388B4
/cosmos.bank.v1beta1.MsgSend,2022-05-10 02:38:59,usd,32364856.233637000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,1834402575303D7F65094F9ADA272575201BF19EE74B69D02F7AEEADFE5DA866
/cosmos.bank.v1beta1.MsgSend,2022-05-07 15:35:57,usd,31835121.411875000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,E6D21CEBB5E53D0F141764EA325AD2598C71ED516611E63D827777509DEBE2FB
/cosmos.bank.v1beta1.MsgSend,2022-05-10 04:28:57,usd,31320919.613324000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,1E1DAB5892ED6B7A5EB6904C7D54108C29C19F619166EC59BEDF2D3709FE5176
/cosmos.bank.v1beta1.MsgSend,2022-05-08 11:18:58,usd,31282804.194728000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,A6AF9AA649CB9293DB199D5B3F54580B87B7B59E370A67727A977D40EFB65406
/cosmos.bank.v1beta1.MsgSend,2022-05-08 16:38:59,usd,30970449.187878000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,3076E76E64778CAB54F49E1A0CFCAD0EC2CA4B3E4D7D6684423EC55803767307
/cosmos.bank.v1beta1.MsgSend,2022-05-10 04:58:59,usd,30451665.264316000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,FDBF09E3CF7AB60E5B58C3DDC2E856D8131B75948BC099141C73152BFF9C1824
/cosmos.bank.v1beta1.MsgSend,2022-05-11 07:51:00,usd,30205839.277860000000,terra17jln9mzcpmxrrwqg4g8fda7rgpcqyprs9esydr,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,D79A42836B6C533E1598B201BB2082B78D3E53A2A7732F1810466AD26A0AA634
/cosmos.bank.v1beta1.MsgSend,2022-05-09 12:36:11,usd,30011010.385363000000,terra1l5gaql2xm9nwawvhyvnetevxvq9jwj6meuj2wg,terra13yxhrk08qvdf5zdc9ss5mwsg5sf7zva9xrgwgc,C92A74336072FBB3FEF8CF40974D97194ADC4AA77E8D0A137914BF676E8377CB
/cosmos.bank.v1beta1.MsgSend,2022-05-09 03:14:35,usd,30005540.654989000000,terra1gmnyghhzehljnf3uq44vn3fwfseysjwqxx9zcq,terra13yxhrk08qvdf5zdc9ss5mwsg5sf7zva9xrgwgc,F4D624EDED0BA09505CFAF3500DECDF53B62561053A91FE15799205A18159F0F
/cosmos.bank.v1beta1.MsgSend,2022-05-11 01:08:12,usd,30000000.000000000000,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,terra1hz0q2qgsgetaqwxds95angslxfyvkpzcfr4j9z,978333934BF70539E5A568116663AAEE830CA44B15432B341840D7537F8C2F84
/cosmos.bank.v1beta1.MsgSend,2022-05-10 23:20:12,usd,29516835.886293000000,terra14l46jrdgdhaw4cejukx50ndp0hss95ekt2kfmw,terra1rvxcszyfecrt2v3a7md8p30hvu39kj6xf48w9e,24F51194D1A7A88C4CB7E5C3B904B2EE1613AC02D97F80BEFC7FDA7462BD456A
/cosmos.bank.v1beta1.MsgSend,2022-05-09 15:08:59,usd,28472895.113255000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,3ADC926695C33A5366527B627670A25C21A5FA3A10CE5ACF9ED00B8900B719D8
/cosmos.bank.v1beta1.MsgSend,2022-05-11 07:29:01,usd,28161772.805929000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,AF2B9B19AE63970F187993EECA571804495A6F5F1C6EEEA4F97E4AC1D610B625
/cosmos.bank.v1beta1.MsgSend,2022-05-09 22:41:38,usd,27999900.072000000000,terra1glpx4nnqehvxkrz96rc7nhhnwpyec7ns6vpl0n,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,E9BA881DE83B2757E074AF0CAFCEDFA9B1571F161CD1F290B36BB9D2A9075D28
/cosmos.bank.v1beta1.MsgSend,2022-05-09 15:58:53,usd,27812206.053921000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,FA0F0F518042B40EEC8E1AF21BC4A0E3CFE5CE584FDB7A9DF946256FB83B7B90
/cosmos.bank.v1beta1.MsgSend,2022-05-08 01:48:56,usd,27807495.034704000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,2FC90BF209FCA7923D6E425BC97BB043248FF5EDDEA91D9370DB6EA4A7F34E2F
/cosmos.bank.v1beta1.MsgSend,2022-05-08 08:19:15,usd,27552651.491545000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,94330E780244234748D11FA1B687B7940C7C0E0288E53F69C0E8B215C8B3FBCD
/cosmos.bank.v1beta1.MsgSend,2022-05-11 07:20:31,usd,27531510.834313000000,terra14l46jrdgdhaw4cejukx50ndp0hss95ekt2kfmw,terra1rvxcszyfecrt2v3a7md8p30hvu39kj6xf48w9e,25BF071A0EF1EE36526246533B4EC83EF9334F646C11ACA27E78D75C7ABDF8E0
/cosmos.bank.v1beta1.MsgSend,2022-05-05 17:29:04,usd,27399904.619369000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,CD759387EEF40EED09B4D2C2DE6B9E5B13FCC9FD9D51DA294109F7D1BCCB9D0C
/cosmos.bank.v1beta1.MsgSend,2022-05-11 04:20:16,usd,27399888.467534000000,terra14l46jrdgdhaw4cejukx50ndp0hss95ekt2kfmw,terra1rvxcszyfecrt2v3a7md8p30hvu39kj6xf48w9e,B8E987CCB871BBAFDE21B2867961CEB3B754A236B0FF99AE8921A5A1CA57C713
/cosmos.bank.v1beta1.MsgSend,2022-05-10 03:28:57,usd,26781455.764887000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,B07F74D14EC6D6478B9128DACEA4FB692451CA37FD3A30E4ED135334A0FE3D47
/cosmos.bank.v1beta1.MsgSend,2022-05-09 23:38:59,usd,26720824.148486000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,CE4853A4D9451E4364CD4C21CC30711F627E2B1140FAFE320E8104B2620061C2
/cosmos.bank.v1beta1.MsgSend,2022-05-07 16:59:00,usd,26702806.226168000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,3EB5E0EBFA22BBACED8E923C5DA45EE3F029EDDA0891506D63E4ABFBCE430ED7
/cosmos.bank.v1beta1.MsgSend,2022-05-09 17:28:48,usd,26494048.489678000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,26CA170F0077DAE0AD986C615A423085B1B7DD8C2FC127A2DFEB9ECB15669028
/cosmos.bank.v1beta1.MsgSend,2022-05-10 17:56:10,usd,26458804.753537000000,terra13yxhrk08qvdf5zdc9ss5mwsg5sf7zva9xrgwgc,terra1ny3ndl9awztxn52ktuakw8zrtdkmvu0cc8g32g,3BF05DBC60911CC4E61A35D38D7AF09E497E92874A2CF745EB9464C58AA999E7
/cosmos.bank.v1beta1.MsgSend,2022-05-11 07:18:52,usd,26141171.339708000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,7553EEE31A92DD1E43D9206BF5135FA8AAF465249E587C5C91693B9C096B5B90
/cosmos.bank.v1beta1.MsgSend,2022-05-10 01:08:08,usd,26000000.000000000000,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,784AD589108A830B270EB376BAD193B56057653818FD98990BEA47CC68A12B0A
/cosmos.bank.v1beta1.MsgSend,2022-05-09 22:48:13,usd,25501705.286000000000,terra1glpx4nnqehvxkrz96rc7nhhnwpyec7ns6vpl0n,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,4BEF715AB75F7831504BF777B723A1801FF9C6D7B03BB7271F1FDCA3A96F96CD
/cosmos.bank.v1beta1.MsgSend,2022-05-10 00:00:51,usd,25443158.808749000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,00498D03646A8F94843324B7EFD5222F89319C35E11327CF9D7128BE7894E101
/cosmos.bank.v1beta1.MsgSend,2022-05-04 03:49:29,usd,25184149.718073000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,575C89A2690D5C83D9D4C3F1084C8EBA6AF58407CF40F0E47A039DE3A9C343B7
/cosmos.bank.v1beta1.MsgSend,2022-05-10 16:13:27,usd,25000000.000000000000,terra1q79xu62r4rd7ce5lf09pj7jpldrj66sm9wxwe5,terra1dpt9uk4gv28ggmy7j7w9huzn2dhca5fxgc5a7c,7B2EEBD28B7942ED88782D1DCD00F8FAE89056A87ECC149D750458D9E5DDCC32
/cosmos.bank.v1beta1.MsgSend,2022-05-10 17:02:02,usd,25000000.000000000000,terra1dpt9uk4gv28ggmy7j7w9huzn2dhca5fxgc5a7c,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,C3C7C08A14D788BCC82C4DD1CF78B8F0FD48AE74F7BFB3D95F099FE9B5850E13
/cosmos.bank.v1beta1.MsgSend,2022-05-10 00:43:27,usd,25000000.000000000000,terra1dpt9uk4gv28ggmy7j7w9huzn2dhca5fxgc5a7c,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,8C3792A8BB95E2626DEC041AF5E1281948C3CDCADA9D67F6663957258EF1BA5D
/cosmos.bank.v1beta1.MsgSend,2022-05-09 22:52:02,usd,25000000.000000000000,terra1dpt9uk4gv28ggmy7j7w9huzn2dhca5fxgc5a7c,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,0F973C76675286F33E723E74992AF97DB2580ADF2316FF12806AD95D9BBAD00C
/cosmos.bank.v1beta1.MsgSend,2022-05-09 17:46:11,usd,25000000.000000000000,terra1g04437ucceqvwyp3rzgezuz6qc5eldkcd9tgdz,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,A47DB922043B0048C02937C5A26D4D96E9C8FA26D3C3F67CBD33BB9DF716426E
/cosmos.bank.v1beta1.MsgSend,2022-05-10 01:42:49,usd,25000000.000000000000,terra1dpt9uk4gv28ggmy7j7w9huzn2dhca5fxgc5a7c,terra12zwy9up698q4kdwdsavzkdswe6tr5t94tr8sg7,D5BEC79425BFD9B041EA2A911950D6FFE93AAC5B0F4BD4D18008C57EE3EAC65D
/cosmos.bank.v1beta1.MsgSend,2022-05-10 02:31:34,usd,25000000.000000000000,terra1dpt9uk4gv28ggmy7j7w9huzn2dhca5fxgc5a7c,terra12zwy9up698q4kdwdsavzkdswe6tr5t94tr8sg7,73F015A07C1BEE2C011A184F904011F6732AAF3DAF75BD1CEB2BA41DAA3C7882
/cosmos.bank.v1beta1.MsgSend,2022-05-08 15:30:28,usd,25000000.000000000000,terra1g04437ucceqvwyp3rzgezuz6qc5eldkcd9tgdz,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,9E0EAA5E1E3E63C4F0E9EEEECBF9E9DBBF8EAFC25504F1FE840D7C60AE29DE5D
/cosmos.bank.v1beta1.MsgSend,2022-05-08 15:37:43,usd,25000000.000000000000,terra1g04437ucceqvwyp3rzgezuz6qc5eldkcd9tgdz,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,E6A48517BF82BB52F1D350F3107B06E8FE1214B9D2826F7672236043FC39B0E9
/cosmos.bank.v1beta1.MsgSend,2022-05-09 00:22:00,usd,25000000.000000000000,terra1g04437ucceqvwyp3rzgezuz6qc5eldkcd9tgdz,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,969958591D90F687E11FF416DCE1F3F35999AF2008A742C07E5C7A2BE848DD0F
/cosmos.bank.v1beta1.MsgSend,2022-05-09 00:16:22,usd,25000000.000000000000,terra1g04437ucceqvwyp3rzgezuz6qc5eldkcd9tgdz,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,B7852A851E69601A04C5DF65F6F0866C015159000FCE6F1044154A822EC7D4E5
/cosmos.bank.v1beta1.MsgSend,2022-05-08 16:40:43,usd,25000000.000000000000,terra1g04437ucceqvwyp3rzgezuz6qc5eldkcd9tgdz,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,AEF68734F4F11A9AA37D9A7292AFEFC950EDC0A985F09B50FD1CD6F69A3A7E05
/cosmos.bank.v1beta1.MsgSend,2022-05-08 15:59:24,usd,25000000.000000000000,terra1g04437ucceqvwyp3rzgezuz6qc5eldkcd9tgdz,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,BC098A108B14D4BFE4FE24BD3C90A3461C1CAE130D6E25EC1BDFE4AE62B7DDE3
/cosmos.bank.v1beta1.MsgSend,2022-05-02 20:46:26,usd,25000000.000000000000,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,terra1n6rn7p908leepjvp7fhky24n5ue0m2nxvay9vc,F5104CFB91161F0C45C6F436585245EEE8CD85C7ECCA287158FC7F668A3A3A0C
/cosmos.bank.v1beta1.MsgSend,2022-05-10 17:13:22,usd,24999999.958262000000,terra1jucupy5asr7y345jnvcdueajjce6qjuzz60w3v,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,484BDCE3D8606BF951FFA140712A684E107DBEE8389325CE712D153AE21E2194
/cosmos.bank.v1beta1.MsgSend,2022-05-10 02:35:48,usd,24999999.953708000000,terra12zwy9up698q4kdwdsavzkdswe6tr5t94tr8sg7,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,FCEAE496CF8DCD609EB80280AAF16C869C9F6C8C74248DA0BE0F20B4ED39CD65
/cosmos.bank.v1beta1.MsgSend,2022-05-10 01:56:39,usd,24999999.949111000000,terra12zwy9up698q4kdwdsavzkdswe6tr5t94tr8sg7,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,96CCC366F13681F6EAB4F8DF77B9D6E99FCCF867843915BD33E1C6E3FFBB4703
/cosmos.bank.v1beta1.MsgSend,2022-05-02 21:06:08,usd,24999999.700000000000,terra1n6rn7p908leepjvp7fhky24n5ue0m2nxvay9vc,terra1dr7ackrxsqwmac2arx26gre6rj6q3sv29fnn7k,E1787D562F96314165B0BE7D6050D5D0D76ED3B77A9973E5158E3D566304C525
/cosmos.bank.v1beta1.MsgSend,2022-05-08 11:58:54,usd,24153832.891177000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,D785A2F51F79059CA4F6768811E7C2400227D7951851605500BEE32A9C5477F6
/cosmos.bank.v1beta1.MsgSend,2022-05-08 13:28:56,usd,24132202.699163000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,59305508401138D905E203B1EAC30F55D6DAA8A4EB4FB3981C29CA10D59FEECA
/cosmos.bank.v1beta1.MsgSend,2022-05-09 22:59:25,usd,24066500.000000000000,terra1mdqtncwlkzcgv8ar5efkdqpj869w8t8ylahmhv,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,D1F88B99D61135EFB11634F3CCBB4F05529894557FE8E29FDF6307EC4D641667
/cosmos.bank.v1beta1.MsgSend,2022-05-10 22:20:13,usd,23439358.492416000000,terra14l46jrdgdhaw4cejukx50ndp0hss95ekt2kfmw,terra1rvxcszyfecrt2v3a7md8p30hvu39kj6xf48w9e,6C794EC0D918CEE2D7C880045DB83198A250F4156E2DAE4292E18AB408840D30
/cosmos.bank.v1beta1.MsgSend,2022-05-11 10:39:01,usd,22806112.437813000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,2F9DF8411FD886DC163D8B5B2D55D8E632F4BD16802C72541B302EA3B197BD62
/cosmos.bank.v1beta1.MsgSend,2022-05-09 13:39:18,usd,22686940.963079000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,FB9FDD4D9D326BC266039A63B97AF8F8766CD7A35F2E5CE1D30C161270E013F3
/cosmos.bank.v1beta1.MsgSend,2022-05-09 08:38:56,usd,22425870.443078000000,terra1ncjg4a59x2pgvqy9qjyqprlj8lrwshm0wleht5,terra18vnrzlzm2c4xfsx382pj2xndqtt00rvhu24sqe,EC1134FCE70D678C1D43CC2A3B1D710EC17FE4B6E5516818643268FDDEDAD210
/cosmos.bank.v1beta1.MsgSend,2022-05-10 23:38:20,usd,22000000.000000000000,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,terra1hz0q2qgsgetaqwxds95angslxfyvkpzcfr4j9z,3D6B9EAE91702F93DB7CA521F8AB8514A74D915B1EE5607828442833E36E8DFB
/cosmos.bank.v1beta1.MsgSend,2022-05-11 03:22:02,usd,21983969.292200000000,terra1vvdnjzfku5yy8swlzs5nzj9exekv5d3fddaqp0,terra1luagdjcr9c9yvp3ak4d7chjm5gldcmgln5rku5,B85A31875B029CD980EF4215B2C9841970B844865A0C1ABFECCFA2531221B18A
